invoice_no,stock_code
537886,84945
537886,22158
537887,21479
537887,22114
537887,22112
537887,84029E
537887,84029G
537887,21481
537887,79000
537887,22423
537887,22697
537887,22699
537888,84535B
537888,21259
537888,85049E
537888,21976
537888,22398
537888,22399
537888,22454
537888,22621
537888,22029
537888,21498
537888,84247L
537888,85185B
537888,22082
537888,22732
537888,22951
537888,22952
537888,84993A
537888,22818
537888,22195
537888,22744
537888,22813
537888,22083
537888,22910
537888,22501
537888,22748
537888,22746
537888,21880
537888,22423
537888,22739
537888,22738
537888,10135
537888,20971
537888,22150
537888,22147
537888,22587
537889,21671
537889,21485
537889,21673
537889,22180
537889,21527
537889,22072
537889,21539
537889,22087
537889,20727
537889,22382
537889,20726
537889,20725
537889,22867
537889,84879
537889,22834
537889,22472
537889,21481
537889,22837
537889,21479
537889,22840
537889,22842
537889,22843
537889,22922
537889,79321
537889,84946
537889,22086
537889,22726
537890,22937
537890,22932
537890,22931
537890,22930
537890,22935
537890,22936
537891,22961
537891,22960
537891,22937
537891,22931
537891,22930
537892,POST
537892,22468
537892,22636
537892,21918
537892,21791
537892,22620
537892,22556
537892,21156
537892,22326
537892,22328
C537893,22450
C537893,22634
C537893,22630
537894,22943
537894,22964
537894,22972
537894,22551
537894,21680
537894,22331
537894,22326
537894,22730
537894,22727
537894,22725
537894,22891
537894,17003
537894,22585
537894,POST
537895,84029E
537895,85049E
537895,21166
537895,21843
537895,22188
537896,21143
537896,35971
537896,35953
537896,21809
537896,22178
537896,84949
537896,22855
537896,85129B
537896,17091J
537896,22801
537896,22798
537896,22800
537896,21314
537896,22424
537897,POST
537897,22601
537897,22661
537897,22255
537897,21731
537897,22752
537897,84029E
537897,21481
537897,22454
537897,22558
537897,22974
537897,20685
537897,22495
537898,22659
537898,85123A
537898,22900
537898,21485
537898,21623
537898,82482
537898,22630
537898,47580
537898,22111
537898,84992
537898,84991
537898,22834
537898,21289
537898,82494L
537898,21527
537898,21479
537898,22113
537898,84029E
537898,22837
537898,21621
537899,22328
537900,22113
537900,84754
537900,85170C
537900,85170B
537900,22736
537900,22739
537900,85169A
537900,84625C
537900,84625A
537900,22514
537900,22516
537900,22518
537900,84347
537900,22294
537900,22144
537900,22525
537900,22523
537900,22521
537900,22139
537900,22548
537900,21651
537900,84879
537900,21136
537900,85172
537901,22423
537901,20749
537901,22469
537915,21891
537915,21892
537915,22623
537915,22622
537915,21888
537915,21915
537915,21791
537915,21889
537915,22561
537915,85014A
537915,85014B
537915,22540
537915,POST
537955,22158
537955,22776
537955,21561
537955,20914
537955,84029G
537955,22896
537955,79066K
537955,84997D
537955,22459
537955,22458
537955,22697
537955,22698
537955,21466
537955,21472
537955,22423
537955,22795
537955,22328
537955,22631
537955,22327
537955,22326
537955,21558
537955,21559
537955,22470
537955,22186
537955,21843
537955,82482
537955,22635
537955,85053
537955,21754
537955,21733
537955,85123A
537955,21624
537955,22382
537955,22384
537955,84580
537955,20969
537955,20713
537955,22382
537955,20712
537955,22380
537955,21937
537955,22379
537955,22385
537955,20725
537955,20724
537955,22355
537955,22379
537955,22380
537955,20727
537955,20725
537963,37446
537963,37449
537963,37495
537963,22227
537963,84875B
537963,84877D
537963,22893
537963,21231
537963,21733
537963,84876D
537963,85123A
537963,90211B
537963,84192
537963,C2
537967,21843
537967,22667
537967,POST
537981,22560
537981,22492
537981,22536
537981,21190
537995,22173
537995,22171
537995,20973
537995,21481
537995,21559
537995,22352
537995,22550
537995,82494L
537995,22788
537995,POST
537995,20702
C537998,22727
C537998,22725
537999,22034
538000,22942
538000,79321
538001,35958
538002,22690
538002,21955
538002,20685
538002,21523
538002,21169
538002,22112
538002,21485
538002,21587
538002,21591
538002,21627
538002,21628
538002,21630
538002,22510
538002,21116
538002,22688
538002,48138
538002,C2
538003,22847
538003,22779
538003,22331
538003,22365
538003,22673
538003,22670
538003,82582
538003,22727
538003,22728
538003,22729
538003,22726
538003,22730
538003,22567
538003,22951
538003,22956
538003,22752
538003,22914
538003,22960
538003,22326
538003,POST
538004,22114
538005,22617
538005,21259
538005,22622
538006,85123A
538006,21733
538007,22808
538007,22807
538007,22113
538007,20749
538007,22254
538007,22255
538007,21439
538007,21894
538007,22960
538007,84755
538007,22779
538008,22331
538008,22907
538008,22908
538008,22909
538008,20972
538008,22938
538008,47599A
538008,47599B
538008,22704
538008,22894
538008,22895
538008,22897
538008,22898
538008,22705
538008,22636
538008,22630
538008,22899
538008,22333
538008,84997D
538008,22352
538008,21559
538008,22859
538008,22951
538008,84992
538008,21086
538008,21094
538008,21154
538008,21843
538008,22435
538008,22437
538008,22972
538008,22973
538008,22974
538008,22975
538008,22976
538008,22977
538008,21121
538008,21123
538008,21124
538008,21122
538008,POST
538009,22112
538009,22835
538009,22114
538009,22769
538009,21523
538009,48188
538009,22788
538009,21181
538009,21843
538009,22423
538009,22283
538009,21469
538009,22846
538009,21155
538009,20754
538009,20751
538009,20752
538009,21041
538009,21212
538009,84991
538009,22966
538009,84380
538009,20914
538009,21156
538009,21733
538009,22804
538009,22795
538009,21754
538009,22840
538009,22842
538009,22197
538009,22198
538010,71053
538010,21616
538010,21615
538010,22236
538010,22933
538011,21843
538011,22457
538011,22910
538011,21733
538011,21592
538011,22867
538011,22567
538011,21899
538011,21900
538011,21901
538011,21902
538011,84991
538011,21212
538011,84992
538011,21977
538011,82580
538011,21080
538011,84520B
538011,82552
538011,21166
538011,22412
538011,21169
538011,21181
538011,21164
538011,21539
538011,21870
538011,21755
538011,21754
538011,21756
538011,22745
538011,20761
538011,22315
538012,22357
538012,85048
538012,22625
538012,21363
538012,21361
538012,22193
538012,21257
538012,21242
538012,20676
538012,21238
538012,22469
538012,22694
538012,82484
538012,22470
538012,22794
538012,22795
538012,84029E
538012,22835
538012,21485
538012,22112
538012,21479
538012,21041
538012,21629
538012,22525
538012,22689
538012,21224
538012,71053
538012,22430
538012,71477
538013,72232
538013,22696
538013,21494
538013,21730
538013,22158
538013,21744
538013,21743
538013,22153
538013,22153
538013,85150
538013,22469
538013,22695
538013,22207
538014,22969
538014,72802B
538014,85066
538014,82483
538014,82486
538014,72741
538014,72807A
538014,72807B
538014,72807C
538014,22457
538014,21754
538014,82482
538014,82494L
538015,21745
538015,21730
538015,85230B
538015,85230G
538015,85169A
538015,85169B
538015,21692
538015,85039C
538015,85107
538015,22778
538015,71477
538015,85127
538015,21143
538015,21012
538015,21696
538015,22113
538015,85170B
538015,84754
538015,22863
538015,22945
538015,22777
538032,22669
538032,22465
538032,85123A
538032,22727
538032,22726
538032,22840
538032,22470
538032,22158
538032,47566
538032,22696
538035,84341B
538035,22566
538035,22565
538035,22586
538035,22587
538035,21115
538035,22728
538035,47591D
538035,22367
538035,20713
538035,22941
538035,22411
538035,21930
538035,85099B
538035,21928
538035,22663
538035,21929
538035,22469
538035,22960
538035,22741
538035,22919
538035,85123A
538035,21733
538035,84347
538035,21494
538035,22579
538035,22581
538035,22572
538035,22952
538035,21212
538035,22470
538035,22296
538035,22297
538035,21098
538035,22078
538035,84991
538035,21212
538035,84992
538035,22572
538035,22575
538035,22921
538035,22916
538035,22918
538035,22917
538035,22920
538035,21870
538035,85049E
538035,20854
538035,21051
538035,22956
538035,22757
538035,22756
538035,22758
538035,22784
538035,37370
538035,21479
538035,84029E
538035,21382
538035,44234
538035,44235
538035,22549
538035,75131
538035,84884A
538035,22371
538035,22909
538035,82583
538035,21181
538035,21907
538035,21429
538035,20728
538035,20728
538035,22644
538035,22176
538035,22175
538036,21690
538037,20974
538037,22969
538037,22441
538037,22502
538037,71477
538038,21488
538039,22139
538040,22592
538040,21930
538040,85099C
538040,22386
538040,85099B
538040,85099F
538040,21929
538040,21928
538040,40003
538040,85227
538040,22914
538040,22927
538040,22926
538040,84754
538040,22920
538040,22916
538040,22917
538040,22921
538040,22918
538040,22919
538040,22595
538040,22593
538040,22438
538040,22639
538040,22413
538040,22906
538040,22577
538040,21181
538040,22115
538040,21169
538040,21888
538040,21166
538040,21790
538040,21107
538040,20961
538040,22434
538040,22845
538040,21703
538040,84836
538040,22604
538040,21918
538040,22945
538040,22556
538040,22652
538040,22557
538040,22867
538040,21908
538040,22107
538040,22669
538040,22789
538040,22548
538040,21791
538040,82582
538040,22659
538040,22938
538040,21479
538040,22112
538040,84029G
538040,84029E
538040,20685
538041,22145
538042,21763
538043,22833
538044,22821
538044,22969
538044,22812
538045,84688
538046,85008
538047,21429
538048,84360
538048,84534B
538049,22798
538049,22482
538049,22480
538049,20967
538049,20970
538050,48184
538051,79000
538051,22119
538051,22902
538051,22900
538051,22945
538051,21592
538051,22659
538051,85114C
538051,21930
538051,22659
538051,22812
538051,21156
538051,21210
538051,84985A
538051,22560
538051,22580
538051,21098
538051,22133
538051,22356
538051,22367
538051,85114C
538051,22898
538051,21484
538051,22897
538051,22603
538051,22600
538051,22601
538051,22909
538051,21930
C538052,22138
538053,79321
538053,85123A
538053,20914
538053,84030E
538053,22837
538053,84029E
538053,84029G
538053,22111
538053,84406B
538053,82483
538053,47480
538053,22867
538053,79190D
538053,79190B
538053,79190A
538053,22086
538053,22910
538053,82580
538053,82581
538053,22144
538053,22142
538053,22212
538053,22941
538053,20671
538053,84596B
538053,20676
538053,22966
538053,20966
538053,22666
538053,21843
538054,85167B
538055,22454
538056,21530
538056,21866
538056,20754
538056,20752
538056,21291
538056,22983
538056,22026
538056,21506
538056,21098
538056,22071
538056,22752
538056,20986
538056,21609
538056,22041
538056,82001S
538056,22482
538056,21980
538056,22930
538056,90036D
538056,90151
538056,90195A
538056,90196A
538056,21538
538056,21034
538057,22629
538057,22659
538057,22616
538057,22418
538057,22725
538057,22726
538057,22614
538057,20966
538057,22551
538057,22988
538057,79067
538058,20966
C538059,84380
C538059,21535
C538059,20914
C538059,84378
C538059,48188
C538059,22697
C538059,48187
C538059,22727
C538059,22699
C538059,22698
C538059,21975
C538059,21533
C538059,21217
C538059,21210
538060,22812
538061,21801
C538062,22139
C538062,22329
C538062,21430
C538062,22168
C538062,20973
538063,22830
538064,21823
538064,22297
538064,21385
538064,21622
538064,85123A
538064,21224
538064,21221
538064,22332
538064,22952
538064,22163
538064,85038
538064,21904
538064,21899
538064,21900
538064,21901
538064,21902
538064,22909
538064,20982
538064,10133
538064,20981
538064,20983
538064,22469
538064,22695
538064,21930
538065,21844
538065,21531
538065,21527
538065,84378
538065,22965
538065,22667
538065,21889
538065,21790
538065,21411
538065,22508
538065,22111
538065,84029E
538065,85123A
538065,22651
538065,22652
538065,22465
538065,22464
538065,21080
538065,82494L
538065,82482
538065,20718
538065,20724
538065,22766
C538066,22083
538067,84944
538067,22623
538067,22429
538067,22726
538067,22746
538067,22938
538067,22812
538067,22952
538067,22910
538067,21591
538067,22736
538067,22738
538067,21791
538067,22956
538067,22962
538067,22963
538067,22631
538067,22630
538067,22636
538067,22659
538067,22974
538067,22973
538067,22119
538067,22121
538067,22635
538067,22899
538068,70006
538068,21080
538068,22154
538068,22111
538068,21012
538068,85048
538068,22909
538068,21743
538068,84946
538068,21651
538068,21693
538068,21094
538069,84832
538069,72349B
538069,10002
538069,85172
538069,72351B
538069,72351A
538069,22952
538069,22855
538069,22759
538069,84536B
538069,84536A
538069,84535B
538069,22956
538069,22592
538069,22470
538069,22696
538069,22910
538069,22469
538069,22737
538069,22736
538069,22739
538069,22731
538069,72816
538069,22810
538069,22809
538069,22845
538069,22961
538069,22593
538069,22944
538069,22945
538069,79160
538069,21042
538069,21157
538069,21041
538069,22158
538069,22601
538069,22602
538069,22154
538069,22153
538069,22294
538069,22594
538069,22071
538069,21098
538069,79160
538069,21192
538069,21187
538069,22508
538069,21430
538069,22086
538069,79160
538069,22144
538069,22597
538069,22598
538069,84341B
538069,22988
538069,22834
538069,21584
538069,21591
538069,21587
538069,22595
538069,22570
538069,22568
538069,22569
538069,85066
538069,22829
538069,22909
538070,22300
538070,10133
538070,22626
538070,21735
538070,22925
538071,16236
538071,16237
538071,16238
538071,17003
538071,17012A
538071,17012B
538071,17012E
538071,18007
538071,20622
538071,20668
538071,20677
538071,20682
538071,20685
538071,20707
538071,20713
538071,20716
538071,20717
538071,20719
538071,20723
538071,20724
538071,20725
538071,20726
538071,20733
538071,20735
538071,20752
538071,20754
538071,20770
538071,20777
538071,20803
538071,20829
538071,20854
538071,20866
538071,20867
538071,20897
538071,20914
538071,20956
538071,20961
538071,20963
538071,20966
538071,20969
538071,20971
538071,20972
538071,20973
538071,20974
538071,20975
538071,21000
538071,21002
538071,21012
538071,21015
538071,21035
538071,21041
538071,21067
538071,21069
538071,21071
538071,21080
538071,21086
538071,21094
538071,21098
538071,21106
538071,21108
538071,21110
538071,21111
538071,21116
538071,21120
538071,21137
538071,21163
538071,21164
538071,21166
538071,21174
538071,21175
538071,21181
538071,21188
538071,21189
538071,21191
538071,21192
538071,21195
538071,21210
538071,21212
538071,21213
538071,21221
538071,21231
538071,21232
538071,21251
538071,21253
538071,21258
538071,21261
538071,21262
538071,21263
538071,21264
538071,21284
538071,21285
538071,21314
538071,21356
538071,21385
538071,21407
538071,21408
538071,21413
538071,21429
538071,21446
538071,21470
538071,21479
538071,21481
538071,21485
538071,21524
538071,21530
538071,21556
538071,21558
538071,21561
538071,21577
538071,21581
538071,21623
538071,21627
538071,21641
538071,21643
538071,21648
538071,21658
538071,21670
538071,21672
538071,21677
538071,21698
538071,21704
538071,21705
538071,21721
538071,21725
538071,21731
538071,21741
538071,21743
538071,21749
538071,21754
538071,21773
538071,21774
538071,21787
538071,21790
538071,21791
538071,21794
538071,21801
538071,21802
538071,21803
538071,21813
538071,21815
538071,21823
538071,21826
538071,21829
538071,21833
538071,21846
538071,21851
538071,21868
538071,21870
538071,21871
538071,21874
538071,21875
538071,21876
538071,21877
538071,21880
538071,21888
538071,21889
538071,21890
538071,21891
538071,21892
538071,21899
538071,21900
538071,21901
538071,21902
538071,21906
538071,21908
538071,21912
538071,21914
538071,21915
538071,21916
538071,21917
538071,21918
538071,21935
